item_name,serving_size,household_serving,brand_name,ingredients,calories_(kcal),protein_(g),total_fat_(g),carbohydrates_(g),sugar_(g),fiber_(g),sodium_(mg),cholesterol_(mg),pakistani,meal_type
"MONE PASTRY, BAKLAVA PASTRY",28.0 g,1 COOKIE ABOUT,MONE PASTRY,"UNBLEACHED WHEAT FLOUR (MALTED BARLEY FLOUR, NIACIN, REDUCED FAT IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID), WALNUTS, CINNAMON, SUGAR.",464.0,7.14,25.0,57.1,25.0,3.6,107.0,18.0,False,Unhealthy
PHYLLO PASTRY SHEETS FOR BAKLAVA,60.0 g,2 SHEETS,Not specified,"ALL-PURPOSE FLOUR, WATER, CORN STARCH, SUNFLOWER OIL, WHEAT GLUTEN, SALT, SUGAR, POTASSIUM SORBATE (A PRESERVATIVE), CITRIC ACID, SOY LECITHIN (AN EMULSIFIER), DOUGH CONDITIONER.",317.0,8.33,4.17,55.0,0.0,3.3,400.0,0.0,False,Unhealthy
PREMIUM BAKLAVA YUMMY MIX,63.79999923706055 g,2.25 ONZ,SWEET DELIGHTS,"ALL NATURAL FILLO DOUGH (WHEAT FLOUR, WATER, CORN STARCH, CANOLA OIL, DEXTROSE, CULTURED WHEAT FLOUR, SALT, VITAL WHEAT GLUTEN), CLARIFIED BUTTER, SUGAR SYRUP, LEMON JUICE, FILTERED WATER, CASHEWS, WALNUTS, PISTACHIOS, COCOA BUTTER, FULL CREAM MILK, COCOA MASS, CINNAMON.",282.0,3.13,14.1,36.0,9.4,1.6,141.0,0.0,False,Unhealthy
"BAKLAVA BAKERY, THIN PITA BREAD",35.0 g,0.5 PITA,BAKLAVA BAKERY,"100% UNTREATED UNBLEACHED WHEAT FLOUR, WATER, SUGAR, SALT, YEAST.",343.0,14.3,0.0,68.6,5.71,5.7,343.0,0.0,False,Breakfast
"AUTHENTIC HANDMADE ASSORTED BAKLAVA, ASSORTED",66.0 g,2.35 ONZ,JABRI,"WHEAT FLOUR, SUGAR, PALM OIL, CASHEWS, PISTACHIOS, CORNSTARCH, BUTTERFAT, CITRIC ACID, SALT.",515.0,5.3,31.8,53.0,25.0,1.5,141.0,8.0,False,Unhealthy
"CLASSIC WALNUT BAKLAVA, CLASSIC WALNUT",71.2699966430664 GRM,1 Square,AISSA SWEETS,"FILO-DOUGH (WHEAT FLOUR {WHEAT FLOUR, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID}, WATER, CORN STARCH, ORGANIC REFINED COCONUT OIL, SALT), WALNUTS, NON-GMO PURE CANE SUGAR, ORGANIC REFINED COCONUT OIL, WATER, ORANGE BLOSSOM WATER, AND NON-GMO CITRIC ACID.",407.0,5.61,21.0,49.1,26.7,1.4,84.0,0.0,False,Breakfast
GOURMET FATTOUSH,30.0 g,2 Tbsp,OASIS,"TOMATOES, CABBAGE, GREEN PEPPER, RED ONION, OLIVE OIL, LEMON JUICE, JALAPENO, FRESH GARLIC, FRESH CILANTRO, FRESH PARSLEY, SALT, BLACK PEPPER",33.0,0.0,0.0,3.33,3.33,3.3,233.0,0.0,False,Unknown
FATTOUSH SALAD DRESSING,28.0 g,1 ONZ,MIDDLE EASTERN DELITES,"WATER, EXTRA VIRGIN OLIVE OIL, LEMON JUICE, GROUND SUMAC, SALT, OREGANO, XANTHAN GUM.",214.0,0.0,21.4,0.0,0.0,0.0,571.0,0.0,False,Lunch
"TETA FOODS, FATTOUSH MEDITERRANEAN DRESSING & MARINADE",28.0 g,2 Tbsp,TETA FOODS,"LEMON JUICE (FROM CONCENTRATE), OLIVE OIL, CIDER VINEGAR, POMEGRANATE MOLASSES, CANOLA (NON-GMO, EXPELLER PRESSED), GARLIC, SUMAC, MINT, SALT, XANTHAN (A NATURAL GUM).",261.0,0.0,25.0,7.14,7.14,0.0,557.0,0.0,False,Unknown
"HERBED CHICKEN FATTOUSH SALAD SPINACH, TOMATOES, CUCUMBERS, CHICKPEAS, SUMAC, LEMON VINAIGRETTE DRESSING, HERBED CHICKEN FATTOUSH",321.0 g,11.3 ONZ,POSITIVE FOOD CO.,"HERB CHICKEN (CHICKEN BREAST, CHIMICHURRI (OLIVE OIL, PARSLEY, GARLIC, RED ONION, KOSHER SALT, LEMON JUICE, BLACK PEPPER, RED PEPPER FLAKES), KOSHER SALT), SPINACH, LEMON VINAIGRETTE (OLIVE OIL, LEMON JUICE, WATER, HONEY, GARLIC, SHALLOTS, BLACK PEPPER, KOSHER SALT, LEMON ZEST (CHOPPED LEMON PEEL, CANE SUGAR, NATURAL LEMON FLAVOR), THYME), TOMATOES, CUCUMBER, CRISPY CHICKPEAS (CHICKPEA, HIGH OLEIC OIL (SAFFLOWER OR CANOLA OIL), SEA SALT), RADISH, ONION, SUMAC POWDER",178.0,10.9,10.9,9.35,2.49,2.5,97.0,28.0,False,Lunch
"BEEF & LAMB KEBAB WITH QUINOA & RED PEPPERS AMAZING MEALS, BEEF & LAMB KEBAB",340.0 GRM,12 oz,MEAL MART,"BEEF, QUINOA, WATER, LAMB, CHICKEN BROTH, PEPPERS, CELERY, SOY PROTEIN CONCENTRATE, COLARABBI, CARROTS, ONIONS, GRANULATED GARLIC, GRANULATED ONIONS, SUGAR, SALT, BLACK PEPPER, SPICES & FLAVORINGS, SODIUM PYROPHOSPHATE, MODIFIED FOOD STARCH, DEXTROSE, HYDROLYZED VEGETABLE PROTEIN, MALTODEXTRIN TAPIOCA, PALM OIL.",132.0,5.88,8.24,5.0,1.18,0.6,97.0,22.0,False,Lunch
SEEKH KEBAB MASALA SPIC MIX,7.0 g,1.33 tsp,Not specified,"RED CHILLI, SALT, CORIANDER, ROASTED CUMIN POWDER, DRIED MANGO POWDER, BLACK PEPPER, CINNAMON, CARDAMOM, CLOVE, DRIED GARLIC 3%, DRIED GINGER 3%, BAY LEAVES, FENUGREEK LEAVES.",429.0,14.3,14.3,57.1,0.0,28.6,12900.0,0.0,False,Lunch
SHAMI KEBAB MASALA SPICE MIX,7.0 g,1.33 tsp,Not specified,"RED CHILLI, CORIANDER POWDER, SALT, TURMERIC, ROASTED CUMIN POWDER, DRIED GINGER 3%, DRIED GARLIC 3%, BLACK PEPPER, CARDAMOM, CLOVE, BAY LEAVES, FENUGREEK LEAVES.",357.0,14.3,14.3,57.1,0.0,28.6,12100.0,0.0,False,Lunch
"MEDITERRANEAN RECIPE BEEF KEBABS, MEDITERRANEAN RECIPE",112.0 g,4 ONZ,MARKETSIDE,"GROUND BEEF, ONION, EGG (WHOLE EGG, CITRIC ACID), BREAD CRUMBS (UNBLEACHED WHEAT FLOUR, SUGAR, SALT, YEAST), CONTAINS 2% OR LESS OF PARSLEY, SALT, VINEGAR POWDER, PAPRIKA, SPICES (ALLSPICE, BLACK PEPPER, CORIANDER, CLOVES, CUMIN, NUTMEG, SPICES), GARLIC POWDER, NATURAL FLAVOR.",196.0,17.0,14.3,5.36,0.89,0.9,652.0,76.0,False,Lunch
"BEEF & LAMB WITH QUINOA & RED PEPPERS KEBAB, BEEF; LAMB",340.0 GRM,12 oz. (340g),MEAL MART,"BEEF, QUINOA, WATER, LAMB, CHICKEN BROTH, PEPPERS, CELERY, SOY PROTEIN CONCENTRATE, COLARABBI, CARROTS, ONIONS, GRANULATED GARLIC, GRANULATED ONIONS, SUGAR, SALT, BLACK PEPPER, SPICES & FLAVORINGS, SODIUM PYROPHOSPHATE, MODIFIED FOOD STARCH, DEXTROSE, HYDROLYZED VEGETABLE PROTEIN, MALTODEXTRIN TAPIOCA, PALM OIL",132.0,5.88,8.24,5.0,1.18,0.6,97.0,22.0,False,Lunch
HANDCRAFTED NAAN FLATBREAD SANDWICH,156.0 g,5.5 ONZ,SUKHI'S,"NAAN, [UNBLEACHED FLOUR, WATER, GLUTEN, EXPELLER PRESSED CANOLA OIL, FRUITRIM (FRUIT JUICE, NATURAL GRAIN DEXTRIN), VEGETABLE GLYCERINE, VINEGAR, SALT, SUGAR, SOY FLOUR, DEXTROSE, YEAST, SOYBEAN OIL, ENZYMES, ASCORBIC ACID, BAKING POWDER, YEAST]. CHICKEN SLIDER: [GROUND CHICKEN, EXPELLER PRESSED CANOLA OIL, ONION, CILANTRO, SUKHI'S CHAPPLI SPICE BLEND (NON-MODIFIED FOOD STARCH, SPICES, SALT, NON-FAT DRY MILK, BROWN SUGAR, TURMERIC, GARLIC, ONION, CITRIC ACID, PAPRIKA) JALAPENO, CHANNA LENTILS, SUKHI'S KEBAB SPICE BLEND (SALT, SPICES, BROWN SUGAR, PAPRIKA, YEAST EXTRACT, COCONUT, PAPAIN, CITRIC ACID, LEMON POWDER (SUGAR, MALTODEXTRIN, SOY SAUCE (FERMENTED SOY BEANS, WHEAT, SALT), SALT, YEAST EXTRACT, SOY LECITHIN]. MINT CHUTNEY: [APPLESAUCE (APPLES, SUGAR), WATER, WHITE DISTILLED VINEGAR, CILANTRO, TOMATO, SUGAR, JALAPENO, ONIONS, GINGER, MINT, SALT, POMEGRANATE SEEDS,  GARLIC, SPICES].",212.0,10.3,7.69,24.4,2.56,1.3,449.0,29.0,False,Breakfast
"DOLMAS STUFFED GRAPE LEAVES, DOLMAS",60.0 GRM,3 pieces,DIVINA,"RICE, WATER, GRAPE LEAVES, SUNFLOWER OIL, ONION, DILL, SALT, CITRIC ACID (ACIDITY REGULATOR), MINT, BLACK PEPPER.",133.0,1.67,6.67,16.7,1.67,1.7,583.0,0.0,False,Unhealthy
"DOLMAS, DIVINA",57.0 g,2 ONZ,WHOLE FOODS MARKET,"BROWN RICE, WHITE RICE, WATER, VINE LEAVES, SOYBEAN OIL, ONIONS, DILL, SALT, CITRIC ACID, MINT, BLACK PEPPER",140.0,1.75,7.02,15.8,0.0,7.0,579.0,0.0,False,Unhealthy
"GREEK DOLMAS STUFFED GRAPE LEAVES WITH RICE, GREEK DOLMAS",110.0 g,4 pieces,Not specified,"RICE, WATER, GRAPE LEAVES, SUNFLOWER OIL, ONIONS, DILL, CONCENTRATED LEMON JUICE, MINT, SALT, BLACK PEPPER.",145.0,0.0,6.36,18.2,1.82,1.8,482.0,0.0,False,Lunch
DOLMAS STUFFED GRAPE LEAVES,60.0 g,60 GRM,MURRAY'S,"RICE, WATER, GRAPE LEAVES, SUNFLOWER OIL, ONIONS, DILL, SALT, CITRIC ACID (ACIDITY REGULATOR), MINT, BLACK PEPPER.",133.0,1.67,6.67,16.7,1.67,1.7,583.0,0.0,False,Unhealthy
DOLMAS STUFFED GRAPE LEAVES,60.0 GRM,2 PIECES,DIVINA,"RICE, WATER, VINE LEAVES, SUNFLOWER OIL, ONIONS, DILL, SALT, CITRIC ACID, MINT, BLACK PEPPER",133.0,1.67,6.67,16.7,1.67,1.7,583.0,0.0,False,Unhealthy
DOLMAS STUFFED VINE LEAVES,80.0 GRM,2.8 OZ. (80g/about 4 Pieces),ROLAND,"COOKED RICE (RICE, WATER), ONION, VINE LEAVES, SUNFLOWER OIL, DILL, SALT, SPEARMINT, BLACK PEPPER, CITRIC ACID",125.0,2.5,5.0,18.8,1.25,5.0,500.0,0.0,False,Unhealthy
STUFFED GRAPE LEAVES DOLMAS,138.0 GRM,5 Dolmas (138g),PELOPONNESE,"COOKED RICE, ONIONS, GRAPE LEAVES, WATER, EXTRA VIRGIN OLIVE OIL, FRESH DILL, CURRANTS, PINE NUTS, SEA SALT, SPICES, CITRIC ACID",130.0,2.17,5.8,14.5,2.9,0.7,348.0,0.0,False,Unhealthy
"DIVINA, DOLMAS, STUFFED GRAPE LEAVES",60.0 g,2 PIECES,DIVINA,"RICE, WATER, VINE LEAVES, SOYBEAN OIL, ONIONS, DILL, SALT, CITRIC ACID (ACIDITY REGULATOR), MINT, BLACK PEPPER.",133.0,1.67,6.67,16.7,1.67,1.7,583.0,0.0,False,Unhealthy
"SWEET & SPICY DOLMAS VINE LEAVES STUFFED WITH RICE AND HOT CHERRY PEPPERS, SWEET & SPICY DOLMAS",110.0 g,4 Piecec,MY GREEK MEZE,"RICE (COOKED), HOT CHERRY PEPPERS, VINE LEAVES, WATER, SUNFLOWER OIL, ONIONS, TOMATO PEPPERS, OLIVE OIL, SUGAR, PARSLEY, SALT, INVERT SUGAR, WINE VINEGAR, HOT SAUCE, BLACK PEPPER, ACIDS: CITRIC ACID AND ACETIC ACID, FIRMING AGENT: CALCIUM CHLORIDE.",173.0,1.82,8.18,22.7,6.36,1.8,0.0,0.0,False,Lunch
DOLMA VINE LEAVES STUFFED WITH RICE AND DILL,110.0 g,0.5 cup,PALIRRIA,"RICE (COOKED) 60%, WATER, VINE LEAVES 10%, ONIONS, SOYA OIL, OLIVE OIL 2%, DILL 1.8%, SALT, MINT, BLACK PEPPER, ACID: CITRIC ACID.",145.0,1.82,6.36,18.2,1.82,1.8,500.0,0.0,False,Lunch
"DOLMAS, STUFFED GRAPE LEAVES PAIR WITH FETA",70.0 g,2 PIECES,MEDITERRANEAN MARKET,"RICE, WATER, GRAPE LEAVES, SUNFLOWER OIL, ONION, DILL, SALT, CITRIC ACID (ACIDITY REGULATOR), MINT, BLACK PEPPER.",129.0,2.86,6.43,17.1,1.43,1.4,571.0,0.0,False,Unhealthy
"GRAPE LEAVES DOLMAS STUFFED, GRAPE LEAVES",142.0 g,5 PIECES,MEDITERRANEAN ORGANIC,"ORGANIC RICE, ORGANIC GRAPE LEAVES, ORGANIC ONION, ORGANIC OLIVE OIL, WATER, ORGANIC DILL, SEA SALT, ORGANIC MINT, CITRIC ACID, ORGANIC BLACK PEPPER.",134.0,2.11,4.93,21.1,2.11,0.7,592.0,0.0,False,Unhealthy
"DOLMAS GRAPE LEAVES STUFFED WITH RICE, GRAPE LEAVES",60.0 g,2 pieces,WEGMANS,"RICE, WATER, GRAPE LEAVES, SUNFLOWER OIL, ONION, DILL, SEA SALT, CITRIC ACID (ACIDITY REGULATOR), MINT, BLACK PEPPER.",133.0,1.67,6.67,18.3,1.67,1.7,567.0,0.0,False,Lunch
"DOLMAS STUFFED GRAPE LEAVES WITH RICE, CURRANTS & PINE NUTS",138.0 g,5 DOLMAS,Not specified,"COOKED RICE, ONIONS, GRAPE LEAVES, WATER, EXTRA VIRGIN OLIVE OIL, FRESH DILL, CURRANTS, PINE NUTS, SEA SALT, SPICES, CITRIC ACID.",130.0,2.17,5.8,14.5,2.9,0.7,348.0,0.0,False,Lunch
"SWEET & SPICY DOLMAS STUFFED GRAPE LEAVES WITH RICE & HOT CHERRY PEPPERS, SWEET & SPICY",110.0 g,4 pieces,PALIRRIA,"RICE (COOKED), HOT CHERRY PEPPERS, GRAPE LEAVES, WATER, SUNFLOWER OIL, ONIONS, TOMATO PEPPERS, SUGAR, PARSLEY, SALT, INVERT SUGAR, RED WINE VINEGAR, HOT SAUCE, BLACK PEPPER, CITRIC ACID, ACETIC ACID, CALCIUM CHLORIDE.",173.0,1.82,8.18,22.7,6.36,1.8,564.0,0.0,False,Lunch
"MEDITERRANEAN HUMMUS, GF TABOULEH, FALAFEL, DOLMAS (MIHSHI), GARLIC TAHINI SAUCE FAMILY MEAL, MEDITERRANEAN",190.0 IU,1/6 package,TRAZZA FOODS,"HUMMUS: GARBANZO BEANS, TAHINI (SESAME SEEDS), GARLIC, NON GMO CITRIC ACID, SEA SALT, PAPRIKA. DOLMAS: GRAPE LEAVES, RICE, RED BELL PEPPER, ONIONS, POMEGRANATE MOLASSES, NON GMO RICE OIL, TOMATOES, 100% LEMON JUICE, TOMATO PASTE, PARSLEY, MINT, SEA SALT, SPICE. GF TABOULEH: TOMATOES, PARSLEY, ONIONS, LEMON JUICE, OLIVE OIL, QUINOA, SEA SALT, MINT, SPICE. FALAFEL: GARBANZO BEANS, FAVA BEANS, CILANTRO, ONIONS, POTATOES, FRESH GARLIC, PARSLEY, SPICES, SEA SALT, FRIED IN NON GMO RICE OIL. GARLIC TAHINI SAUCE: TAHINI (SESAME SEEDS), WATER, GARLIC, SEA SALT, NON GMO CITRIC ACID.",216.0,6.84,11.0,24.2,3.68,5.3,347.0,0.0,False,Lunch
"STUFFED GRAPE LEAVES WITH RICE, CURRANTS & PINE NUTS DOLMAS, STUFFED GRAPE LEAVES WITH RICE, CURRANTS & PINE NUTS",85.0 g,3 pieces,PELOPONNESE,"COOKED RICE, ONIONS, GRAPE LEAVES, WATER, EXTRA VIRGIN OLIVE OIL, FRESH DILL, CURRANTS, PINE NUTS, SEA SALT, SPICES, CITRIC ACID.",118.0,2.35,5.29,16.5,1.18,1.2,482.0,0.0,False,Lunch
CREAMY & TENDER STUFFED GRAPE LEAVES,60.0 g,2 PIECES,DOLMAS,"RICE, WATER, GRAPE LEAVES, SUNFLOWER OIL, ONIONS, DILL, SALT, CITRIC ACID (ACIDITY REGULATOR), MINT, BLACK PEPPER.",133.0,1.67,6.67,16.7,1.67,1.7,583.0,0.0,False,Unknown
STUFFED VINE LEAVES,120.0 g,5 DOLMAS,TAZAH,"VINE LEAVES, RICE, ONION, SALT, SUNFLOWER OIL, SPICES, CITRIC ACID.",175.0,4.17,9.17,19.2,16.7,2.5,475.0,0.0,False,Unknown
"MEDITERRANEAN STYLE SNACK TRAY, MEDITERRANEAN STYLE",155.0 g,1 CONTAINER,Not specified,"DOLMAS (RICE, WATER, VINE LEAVES, SOYBEAN OIL, ONIONS, DILL, SALT, CITRIC ACID, MINT, BLACK PEPPER), HUMMUS (GARBANZO BEANS, SESAME TAHINI, WATER, LEMON JUICE, SEA SALT. CONTAINS 2% OR LESS OF: GARLIC PUREE [GARLIC, CITRIC ACID], SPICES), BABY CARROTS, NAAN (ENRICHED WHEAT FLOUR [WHEAT FLOUR, ASCORBIC ACID, NIACIN, REDUCED IRON, THIAMINE MONONITRATE, RIBOFLAVIN, FOLIC ACID, ENZYME], WATER, BUTTERMILK [SKIM MILK, DRY BUTTERMILK, BACTERIAL CULTURE], MODIFIED WHEAT STARCH, SUGAR, CANOLA AND/OR SOYBEAN OIL, CULTURED WHEAT FLOUR, GHEE [BUTTER OIL], GUM ARABIC, DEXTROSE, LEAVENING [SODIUM BICARBONATE, SODIUM ACID) PYROPHOSPHATE] SALT NACTIVE YEAST YEAST, MONO- AND DIGLYCERIDES, ENZYMES).",168.0,4.52,7.74,20.6,2.58,3.9,606.0,0.0,False,Unknown
MOUSSAKA,142.0 g,5 ONZ,VEGAN GOURMET,"EGGPLANT, WHITE POTATOES, VEGAN CHEESE (VEGETABLE OIL, CORN STARCH, LEMON JUICE, SOYBEANS, WATER), TOMATO, ONION, BELL PEPPER, TURBINADO SUGAR, ITALIAN SEASONING (BASIL, THYME, OREGANO, ONION POWDER).",120.0,4.93,2.46,24.6,4.23,4.9,70.0,0.0,False,Lunch
"GREEK MOUSSAKA MEATLESS MEATBALLS, GREEK MOUSSAKA",80.0 g,4 BALLS,Not specified,"FILTERED WATER, EGGPLANT, SOY PROTEIN CONCENTRATE, ONION, EXPELLER PRESSED SUNFLOWER OIL, PEA PROTEIN, NATURAL FLAVOR, TOMATO PASTE, MODIFIED CELLULOSE, CORN STARCH, SIGNATURE SUPERFOODS BLEND (FAVA BEAN PROTEIN, MACA POWDER*, LUCUMA POWDER*, MESQUITE POWDER*), SPICES AND HERBS, YEAST EXTRACT, DRIED GARLIC, SEA SALT.",175.0,12.5,7.5,8.75,1.25,5.0,400.0,0.0,False,Lunch
EGGPLANT MEDITERRANEAN (MOUSSAKA),284.0 g,10 ONZ,CEDARLANE,"EGGPLANT, REDUCED FAT MILK (MILK, SKIM MILK, NON-FAT MILK SOLIDS, VITAMIN A PALMITATE, AND VITAMIN D3), GROUND TOMATOES IN LIGHT PUREE (FRESH VINE-RIPENED CALIFORNIA TOMATOES, SALT, CITRIC ACID), VEGGIE GROUND ROUND (WATER, TEXTURED SOY PROTEIN, ONIONS, NATURAL FLAVORS, AND LESS THAN 2% OF: EXPELLER PRESSED CANOLA OIL, BARLEY MALT, CARAMEL {COLOR}, SPICE, GUAR GUM, EVAPORATED CANE SYRUP, SEA SALT, FERRIC ORTHOPHOSPHATE {IRON}, VITAMIN B12), FETA CHEESE (PASTEURIZED MILK, CHEESE CULTURES, SALT, ENZYMES, NATAMYCIN {A NATURAL MOLD INHIBITOR}), ROASTED TOMATOES (ROASTED TOMATOES, TOMATO JUICE, SALT, CITRIC ACID, CALCIUM CHLORIDE), ONIONS, CARROTS, ORGANIC MUSHROOMS, RICE VINEGAR, ORGANIC WHEAT FLOUR, ROASTED RED BELL PEPPER, EXPELLER PRESSED CANOLA OIL, ROASTED GREEN BELL PEPPER, EXTRA VIRGIN OLIVE OIL, PARSLEY, WATER, GARLIC, CORNSTARCH, SPICES, SALT, GUAR GUM, GARLIC POWDER, CAYENNE PEPPER, BLACK PEPPER, LEMON ZEST.",70.0,4.93,3.17,7.04,3.17,1.1,225.0,4.0,False,Breakfast
MOUSSAKA EGGPLANT & GARBANZO,110.0 g,0.66 cup,ZERGUT,"EGGPLANT, ONIONS, WATER GARBANZO, TOMATO PASTE, SUNFLOWER OIL, SUGAR, SALT, GARLIC, PARSLEY.",91.0,2.73,5.45,10.9,5.45,2.7,482.0,0.0,False,Breakfast
"MOUSSAKA GREEK CASSEROLE WITH CREAMY BECHAMEL SAUCE, MOUSSAKA WITH CREAMY BECHAMEL SAUCE",320.0 GRM,1 container,YAYA'S GARDEN,"MINCED SOY-BASED CRUMBLES SAUCE (SOY, TOMATO, ONION, OLIVE OIL, GARLIC, PARSLEY, SALT, SUGAR), BCHAMEL SAUCE (MILK, MAIZE STARCH, SUNFLOWER OIL, EGG YOLK, SALT, TURMERIC, NUTMEG, ALLSPICE), EGGPLANTS, POTATOES, SUNFLOWER OIL.",141.0,3.75,8.12,12.2,3.44,2.2,278.0,6.0,False,Lunch
GREEK SALAD,319.0 g,1 CONTAINER,Not specified,"LETTUCE, GREEK DRESSING (WATER, WHITE WINE VINEGAR, CANOLA OIL, SALT, OLIVE OIL, MODIFIED CORN STARCH, LEMON JUICE CONCENTRATE, BALSAMIC VINEGAR, SUGAR, DRIED GARLIC, SPICES, DEXTROSE, XANTHAN GUM, DRIED GINGER, DRIED LEMON PEEL, NATURAL FLAVORS, CITRIC ACID, DRIED ONION, DRIED ORANGE PEEL, LEMON JUICE POWDER [CORN SYRUP SOLIDS, LEMON JUICE SOLIDS, NATURAL FLAVORS], CAYENNE PEPPER, TURMERIC, SODIUM CITRATE, TURMERIC EXTRACT), GRAPE TOMATOES, CUCUMBER, KALAMATA PITTED OLIVES (KALAMATA OLIVES, WATER, SALT, DISTILLED VINEGAR, AND SPICES), FETA CHEESE PASTEURIZED MILK, SALT, CHEESE CULTURES, ENZYMES), RED ONION.",66.0,1.88,4.7,4.08,1.25,1.3,439.0,3.0,False,Lunch
GREEK SALAD,298.0 g,1 SALAD,SAVE MART SUPERMARKETS,"ROMAINE LETTUCE, BALSAMIC VINAIGRETTE DRESSING (WATER, BALSAMIC VINEGAR, SOYBEAN OIL, SUGAR, DISTILLED VINEGAR, SALT, CONTAINS LESS THAN 2% OF EXTRA VIRGIN OLIVE OIL, SPICES, DEHYDRATED GARLIC, MUSTARD SEED, SUN-DRIED TOMATOES, XANTHAN GUM, WHITE WINE, CITRIC ACID, TARTARIC ACID, TURMERIC, CALCIUM DISODIUM EDTA ADDED TO PROTECT FLAVOR), GRAPE TOMATOES, CUCUMBER, RED BELL PEPPER, KALAMATA OLIVES (KALAMATA PITTED OLIVES, BRINE [FILTERED WATER, SALT], EXTRA VIRGIN OLIVE OIL), FETA CHEESE (PASTEURIZED MILK, SALT, CHEESE CULTURE, ENZYMES, POTATO STARCH [ADDED TO PREVENT CAKING]), PEPPERONCINI (PEPPERONCINI, WATER, SALT, VINEGAR, SODIUM BENZOATE AND SODIUM BISULFITE, FD & C COLOR NO. 5), RED ONION, COOKED GARBANZO BEANS, GREEN CABBAGE, CARROT, CELERY, RED CABBAGE, GREEN ONION.",74.0,2.01,4.03,7.38,3.69,1.7,339.0,2.0,False,Lunch
GREEK SALAD,275.0 g,1 Salad,Not specified,"CHICKEN (BONELESS, SKINLESS CHICKEN BREAST STRIPS WITH RIB MEAT, WATER, CONTAINS 2% OR LESS OF THE FOLLOWING: CARROT POWDER, CHICKEN BROTH, CHICKEN FAT, CHICKEN STOCK, DRIED GARLIC, DRIED ONION, FLAVORS, GARLIC POWDER, GREEN BELL PEPPER POWDER, GRILL FLAVOR FROM SUNFLOWER OIL, MALTODEXTRIN, MODIFIED FOOD STARCH, MONOSODIUM GLUTAMATE, NATURAL FLAVOR, SALT, SMOKE FLAVOR, SODIUM PHOSPHATES, SOY SAUCE SOLIDS SOYBEANS, WHEAT, SALT, SPICES, SUGAR, VEGETABLE STOCK, CARROT, ONION, CELERY, YEAST EXTRACT), LETTUCE, FETA CHEESE (FETA CHEESE WITH HERBS (PASTEURIZED MILK, SALT, CHEESE CULTURE, TOMATO, BASIL, OREGANO, GARLIC, SPICES, LEMON JUICE POWDER, NATURAL FLAVOR, ENZYMES), POTATO STARCH ADDED TO PREVENT CAKING, DRIED), GRAPE TOMATO, BANANA PEPPERS (FRESH BANANA PEPPERS, WATER, VINEGAR, SALT, MALIC ACID, LACTIC ACID, CALCIUM CHLORIDE, SODIUM BENZOATE, SODIUM METABISULFITE (PRESERVATIVES). YELLOW 5). FRIED ONIONS ONIONS. PALM OIL, WHEAT FLOUR, SALT, DEXTROSE).",59.0,10.6,6.55,6.55,1.09,0.7,687.0,27.0,False,Lunch
"BABA GANOUSH SMOKED EGGPLANT DIP, BABA GANOUSH",28.0 GRM,2 Tbsp,MAMNOON,"EGGPLANT, SESAME TAHINI, SALT, TAHINI (SHIITAKE MUSHROOM, MUSHROOM EXTRACT, SALT, CALCIUM CARBONATE), GARLIC, CITRIC ACID",89.0,3.57,7.14,7.14,0.0,7.1,571.0,0.0,False,Breakfast
ALL NATURAL BABA GANOUSH HUMMUS,31.0 g,2 Tbsp,NARA,"GARBANZO BEANS, GRILLED EGGPLANT (GRILLED EGGPLANT PULP, SALT, CITRIC ACID), SESAME PASTE, SALT, ROASTED GARLIC, SESAME OIL, CITRIC ACID",194.0,6.45,11.3,16.1,3.23,6.5,774.0,0.0,False,Unknown
BABA GANNOUSH,28.0 g,1 ONZ,FALAFEL KING,"FRESH FIRE ROASTED EGGPLANT, TAHINI, FILTERED WATER, PARSLEY, LEMON JUICE, GARLIC, CITRIC ACID, SEA SALT, CULTURED DEXTROSE, SPICES.",179.0,3.57,14.3,10.7,0.0,3.6,411.0,0.0,False,Unknown
BABA GHANNOUJ,28.0 g,2 Tbsp,HEINEN'S,"ROASTED EGGPLANT (EGGPLANT, SALT, CITRIC ACID), NON-GMO SESAME TAHINI, NON-GMO LEMON JUICE, ROASTED GARLIC, SEA SALT, CULTURED DEXTROSE, CITRIC ACID, CUMIN.",161.0,3.57,10.7,14.3,0.0,3.6,339.0,0.0,False,Unknown
BABA GHANOUJ,28.0 MG,1 oz,NOMAD FOOD CO,"CHARBROILED EGGPLANT, GARBANZO BEANS, SESAME TAHINI, GARLIC, LEMON JUICE, SEA SALT",82.0,3.57,3.57,7.14,0.0,3.6,161.0,0.0,False,Unknown
MINI BABA,50.0 g,2 PIECES,TOSCHI,"SUGAR, GLUCOSE SYRUP, BABA (""""0"""" WHEAT FLOUR, EGGS, VEGETAL MARGARINE (VEGETAL OILS AND FATS: SUNFLOWER, WATER, ACIDITY CORRECTOR: CITRIC ACID, SUGAR, SALT, NATURAL YEAST), ALCOHOL, DISTILLED RHUM, FLAVOURINGS, ANTIOXIDANT: L-ASCORBIC ACID",260.0,2.0,3.0,54.0,40.0,0.0,40.0,10.0,False,Unknown
